draw,production_kgco2e
5053,4252.9735882425775
5054,3854.1780386374703
5055,3587.48868007518
5056,3682.568940569744
5057,3970.217373826315
5058,3950.1903364178543
5059,3697.6557432252757
5060,3945.1405313886507
5061,4078.543389934852
5062,4535.413419279073
5063,3876.6428285862253
5064,4035.429797219816
5065,4334.212169688785
5066,3898.6578336115376
5067,3913.567144378119
5068,4060.423683923711
5069,3509.94723211137
5070,3987.259054955339
5071,4282.37884955085
5072,4165.56485071522
5073,4119.50392683937
5074,4356.8219966339275
5075,3908.806011283403
5076,3883.4833586647273
5077,3871.973114543179
5078,4012.3960483668698
5079,3762.8844459562215
5080,3769.3634606457567
5081,4224.8397347609425
5082,3812.2668513080507
5083,4107.3304657579
5084,4123.699086601439
5085,4041.4125894406216
5086,4065.5604975536667
5087,4361.495437875673
5088,3876.7213514458513
5089,4342.141505538196
5090,3683.4298822557803
5091,3704.171979737059
5092,3997.3465665263584
5093,3800.155343824208
5094,3653.560606224821
5095,4000.821790512935
5096,4178.19915195134
5097,4241.9888145199475
5098,4143.946712489924
5099,4113.539795420414
5100,3457.2030716791346
5101,3850.556908816917
5102,3989.2432716200883
5103,3918.2091341779783
5104,4038.081861254718
5105,3890.562581742782
5106,4426.018868880923
5107,3837.9116842835588
5108,4028.755145564912
5109,4335.5090276519795
5110,3446.4573650438124
5111,4518.175919205259
5112,4170.558490218451
5113,3686.1526464222707
5114,3678.224796917425
5115,4160.254661435077
5116,4101.376357297265
5117,3861.248368446033
5118,4172.381306956553
5119,3929.8867630295044
5120,3519.8099633723473
5121,4183.204322686971
5122,3885.753748164855
5123,4045.814202052339
5124,4346.953411982284
5125,3606.5211837250827
5126,4344.373760153061
5127,4473.776142072084
5128,3667.5034511948243
5129,4132.5145334261415
5130,4066.545201496278
5131,4127.185346597931
5132,4127.625186537085
5133,3835.2106358708506
5134,3926.379075462219
5135,3856.733913257677
5136,3708.078734481898
5137,4036.4508112310077
5138,3459.138872395816
5139,3938.933190988442
5140,3633.216859767338
5141,3753.147478532668
5142,3952.7788003006926
5143,3941.4799969040387
5144,4270.87992993377
5145,4522.319161185459
5146,3998.6824983126107
5147,4588.168359258665
5148,4075.4879413707067
5149,3728.3123310637443
5150,3841.3504855168826
5151,4129.6859772479
5152,4027.896416676329
5153,4473.808229227718
5154,4370.07319719529
5155,3748.3374638329906
5156,3906.0415784902734
5157,3941.207230224515
5158,4057.007478438948
5159,3937.2753642131256
5160,4227.008649924407
5161,4333.546649681739
5162,3716.801891304286
5163,3865.679837471039
5164,4249.846366929901
5165,3784.7768273711654
5166,3757.773667755104
5167,4125.0669078887395
5168,4169.101673514103
5169,4010.1853039831203
5170,4154.744788000678
5171,3652.7912512823973
5172,4054.190770629517
5173,4343.242216128971
5174,3881.052312361387
5175,3697.358558497941
5176,3869.694531408764
5177,3811.290447706163
5178,4154.736381947297
5179,3897.6056007797815
5180,3702.8171230096973
5181,3583.573895794313
5182,3888.5149959971745
5183,4210.7878203688015
5184,4001.160308888879
5185,4105.659174221274
5186,3953.5169547562755
5187,3703.57166364879
5188,4399.587383164949
5189,3779.385076887894
5190,4425.598966291608
5191,4092.7756319952878
5192,3921.5751762144664
5193,3898.1394982730217
5194,4787.911655848901
5195,3554.908908262213
5196,4433.980594982471
5197,3818.8892700977017
5198,4158.343023601751
5199,4077.8727408130926
5200,4043.512447694544
5201,4358.205862565261
5202,3538.6664415451887
5203,4372.405565169175
5204,4639.386989583802
5205,3950.26551996283
5206,3931.511796275402
5207,3857.2587387973704
5208,3667.366384623402
5209,4190.019927755757
5210,4036.5248566410132
5211,4128.212332420377
5212,3746.457600732263
5213,3965.94206962762
5214,3998.9361841569194
5215,3843.5151678717416
5216,4255.502053809072
5217,4253.6721628216155
5218,3867.50402482366
5219,3991.5537568776335
5220,3964.122845054222
5221,4151.660726829211
5222,3762.2390241352377
5223,3850.7217904030645
5224,4045.806452518248
5225,3820.639753868748
5226,3787.5168264144286
5227,4184.656177492018
5228,4043.0630678903044
5229,4307.365184527594
5230,3821.1684012418273
5231,4299.76526514435
5232,3805.955127363256
5233,4386.527545148032
5234,3841.6842829686434
5235,4101.0147952971065
5236,4001.4589948618523
5237,3772.0578143760176
5238,3505.3321408418315
5239,4109.605747031882
5240,3735.1692254349236
5241,4079.1553880953843
5242,4013.3587304398948
5243,4241.40982912412
5244,4427.83331169195
5245,3822.680834655642
5246,3990.951705848142
5247,3916.6606646355713
5248,3975.1185926197413
5249,3730.6918939487778
5250,3963.4998654113588
5251,4264.586804780225
5252,3525.1196182027998
5253,3580.3307678189876
5254,4458.338868643128
5255,3581.3725149441425
5256,4167.162838793692
5257,3781.036966430071
5258,3781.7942635468808
5259,4359.895880400919
5260,3726.5262358515474
5261,3562.7302121148696
5262,4038.6374797092312
5263,4058.2011792620597
5264,3997.622258174414
5265,3792.489893555494
5266,3745.972014619745
5267,3888.948018860312
5268,3806.9103733506427
5269,3918.0800323773738
5270,3833.488935049101
5271,4312.66194276102
5272,3926.221974808946
5273,4439.350724651626
5274,4050.918396283012
5275,3647.343815515056
5276,4096.69032110999
5277,3661.964244367027
5278,3824.845916982136
5279,4319.999009064994
5280,3973.5430236533234
5281,4042.4471039696564
5282,3835.583163697927
5283,3604.385708638445
5284,3845.190230782334
5285,3933.0187747662417
5286,4187.72552265905
5287,3827.9305672641863
5288,4354.871796257249
5289,4563.721659453273
5290,3945.8897362199414
5291,3875.276881794812
5292,3874.264704856775
5293,3740.551336809389
5294,3640.0203128101566
5295,3879.0850554992385
5296,4123.16724451913
5297,3973.2642381810174
5298,3785.660348477076
5299,4375.680731185372
5300,3762.291704923543
5301,3659.367430513349
5302,4179.924728032042
5303,3569.988154032137
5304,4041.645819885881
5305,4266.38136615294
5306,4088.083059203777
5307,3845.692934002658
5308,4003.2436501642396
5309,4379.739287622244
5310,4052.2116948185526
5311,3931.352175032721
5312,3782.4965027031117
5313,4160.560112680963
5314,4609.129802566864
5315,4190.412256390877
5316,3642.694271060661
5317,3912.6663860246535
5318,3742.22765702913
5319,4181.491103302803
5320,4089.000378251301
5321,4242.205076796163
5322,4220.490957894835
5323,4062.994290037699
5324,4414.274319723821
5325,4169.043898615792
5326,3938.4335473961164
5327,4225.354159080759
5328,3939.239938242981
5329,4444.241090072457
5330,4052.962976440815
5331,4115.022124730044
5332,3988.1232642724217
5333,3816.624481061373
5334,4048.424596276433
5335,3878.843757857786
5336,4230.3645863855345
5337,4292.278531130182
5338,3970.438205737076
5339,4060.694134706482
5340,4195.931277478355
5341,3878.7459998499844
5342,3752.579468664645
5343,3892.857421189551
5344,3581.2987007510355
5345,3791.394604307499
5346,3924.1203896862658
5347,4158.626265458077
5348,4116.573827104068
5349,4274.295107891579
5350,3850.389303342494
5351,3954.129774148131
5352,3986.7439169297904
5353,4143.76463170699
5354,4219.441625109692
5355,3948.0984743940708
5356,3885.492031645571
5357,3953.845157539681
5358,3849.382417241753
5359,4094.4899617341016
5360,4192.3795523015515
5361,4267.266678284377
5362,3929.9979961012077
5363,4319.823776271963
5364,4056.286006652751
5365,3556.914412372233
5366,3762.0464060055006
5367,3799.9146408188117
5368,4219.243948044503
5369,3995.565516973582
5370,3952.3697141920975
5371,3854.9179709012787
5372,4053.573827903642
5373,3506.036134091671
5374,4038.627869414296
5375,4485.18696730304
5376,4160.713920613328
5377,3873.023333940565
5378,3782.316362867705
5379,4085.547968283531
5380,3987.1645336412876
5381,4201.188044588353
5382,3815.854682245752
5383,3519.8693994097694
5384,4167.161909504464
5385,3965.4604920824154
5386,4066.678499455701
5387,3524.539037922056
5388,4115.312511705607
5389,4247.968933279912
5390,3867.35847973014
5391,4212.448762000492
5392,4222.539905892259
5393,3976.4732964698314
5394,4283.648358246381
5395,4073.0751276845513
5396,3553.469981251656
5397,4245.228896930684
5398,3779.9622824805233
5399,3892.6528366382345
5400,4002.732092447572
5401,4332.2111805321865
5402,4115.40935791895
5403,4117.065443859383
5404,3762.0112204832235
5405,4146.319897201843
5406,4171.085797459902
5407,4203.001538084523
5408,3796.9593832204637
5409,4015.789029785772
5410,4253.93915788349
5411,3964.818026251775
5412,4065.8262779532306
5413,4586.924615685882
5414,4339.71631930106
5415,3888.1077589066126
5416,4335.487214519289
5417,4442.321145959893
5418,4129.326783736466
5419,3915.2668025083494
5420,3682.7292857163548
5421,4499.317748695982
5422,3810.853066249239
5423,4225.160632287966
5424,3623.0765367288745
5425,4042.1532370218324
5426,3572.2695577082914
5427,4169.622999682533
5428,4007.572339415424
5429,4269.204835334811
5430,4369.74389109667
5431,4256.037018925126
5432,4104.5365334087965
5433,3602.8772045959727
5434,4182.984440459713
5435,3788.989542539263
5436,3972.5189359265805
5437,4259.030825875595
5438,3991.0679187542883
5439,4233.921401276776
5440,3688.9764094922257
5441,3847.982154814641
5442,4303.519750127354
5443,4250.99321549631
5444,3977.569244887105
5445,3839.3678120803042
5446,4290.644742576047
5447,4252.40820565878
5448,3964.0339873024504
5449,4245.632151780245
5450,3637.959526273993
5451,4341.2899365383855
5452,3873.0245800732473
5453,4440.0652438571515
5454,3623.6045599764016
5455,3951.6719654061326
5456,4006.653162093472
5457,4247.510473103302
5458,4327.366684699664
5459,3916.1916232452577
5460,3566.598755744838
5461,3775.36122341318
5462,4342.909516074826
5463,4286.698768318105
5464,3901.673215495117
5465,3892.016450040609
5466,3766.6484476567143
5467,4280.186348179131
5468,3907.28470811822
5469,4094.8811015985666
5470,4030.6369694902723
5471,4351.699976095019
5472,4312.808777434634
5473,3855.8011676399547
5474,4238.295413463089
5475,4061.7761333112535
5476,3752.4354219152992
5477,3977.1102263943617
5478,4323.5650262653435
5479,3604.3473285022174
5480,3835.5140493465215
5481,4004.3220798681523
5482,3613.3042943399673
5483,4282.466758185134
5484,4404.8076965729
5485,4194.859314105375
5486,4080.499948487195
5487,3599.959164962304
5488,4497.094454910157
5489,4005.231676831476
5490,4287.637287895676
5491,4066.442549435589
5492,3829.0048668945337
5493,4079.578996324907
5494,4177.795430523581
5495,3898.337648835908
5496,4127.977704767312
5497,3851.1482226219205
5498,3805.266937972183
5499,3924.1326539884976
5500,4110.508070262961
5501,4073.3376981096653
5502,3759.8350798171036
5503,3733.0411345688444
5504,3477.2741626972015
5505,4190.695239131086
5506,3579.0285966693864
5507,4160.562880313292
5508,4024.0552089801317
5509,4139.220138382683
5510,3849.6197054923496
5511,3879.545864518751
5512,4103.7655669263595
5513,3644.244746339581
5514,3982.16558121572
5515,3836.4970930683517
5516,4093.356612846661
5517,3766.9579830456664
5518,4187.124338658838
5519,4013.968125092395
5520,3924.236595385246
5521,3987.11854195443
5522,4273.913001145232
5523,4347.447167385681
5524,4039.0364618707954
5525,4552.232344001572
5526,4146.16397724508
5527,3893.346330114248
5528,3502.751672508551
5529,4337.864668879534
5530,3991.894200541924
5531,4107.368597223616
5532,3574.249905481723
5533,3873.3705307726295
5534,4365.336256990408
5535,4170.123820923346
5536,4142.6734440612945
5537,3911.655156696035
5538,4287.598439122503
5539,4316.147606525738
5540,3944.933863875314
5541,3863.2902315179786
5542,3836.5973700038703
5543,4313.7366461266065
5544,4421.7858426762805
5545,3918.0541893070044
5546,3630.345868033386
5547,3853.1286641217316
5548,3655.277784539513
5549,3780.678924209931
5550,4016.852203002747
5551,3922.88001615939
5552,3739.423048739417
5553,4106.831070933196
5554,4103.119707959189
5555,4076.241396048915
5556,3753.5325667350417
5557,4134.969418257961
5558,3980.4726496638896
5559,4333.612355517687
5560,3727.196845656978
5561,3779.464628267502
5562,4066.4263205171974
5563,3800.4669764991786
5564,3863.542610038494
5565,4002.268314426108
5566,4086.6010402785573
5567,3912.954806777876
5568,3966.615575066503
5569,4068.2211227118473
5570,3912.57814455709
5571,4126.150486170777
5572,4331.547435161598
5573,3726.903619043829
5574,3932.163365183801
5575,3947.917724036173
5576,3783.4868033665834
5577,4119.093562167804
5578,3874.922101034815
5579,3460.0152955720077
5580,3696.0996160742925
5581,4202.110229529492
5582,3745.129115965173
5583,4243.679069754378
5584,4063.0100349241084
5585,4010.277579205304
5586,4464.612525855245
5587,3967.549506452356
5588,4429.486488832005
5589,3974.5068467406204
5590,4135.0724774992905
5591,4171.7200460563745
5592,3909.6193694001527
5593,3942.5307668068317
5594,3968.297211239714
5595,3986.550464669185
5596,3964.852119211453
5597,4275.376530480877
5598,4234.6524054053025
5599,4065.8235055866744
5600,4039.9700210795836
5601,4279.792267549003
5602,3656.4115888493634
5603,4001.5695510549044
5604,4431.644483579941
5605,3987.3453999956637
5606,3749.7040617437588
5607,3630.8415860115783
5608,4293.4407951271805
5609,3826.5240639283393
5610,4034.8587901020305
5611,4466.4115876301685
5612,4154.932244419533
5613,4224.327441216938
5614,4037.369018633289
5615,3591.6103432994164
5616,4475.293646609296
5617,4531.356405680612
5618,3809.8611764344723
5619,3613.8047211476824
5620,4119.023672000983
5621,4181.105868025693
5622,4100.83146596382
5623,4171.786524295538
5624,4198.448703547711
5625,3840.3018200887245
5626,4009.083784159473
5627,3721.126237344133
5628,3954.4684058758985
5629,4062.3037999854296
5630,3841.850197146261
5631,3946.8797637497087
5632,4118.9027955302945
5633,3612.73647314894
5634,3972.5446278844365
5635,4232.217620337011
5636,3903.9635269421515
5637,4090.1640503572785
5638,4184.836515229819
5639,3896.2449321074164
5640,4128.267025652924
5641,3683.025542225497
5642,4142.554445453701
5643,3853.53759711319
5644,4000.6486630898407
5645,3621.9226386792616
5646,4034.5104887318903
5647,3640.6252231408234
5648,3951.9864283969787
5649,3511.500627616988
5650,4123.040032460826
5651,3798.8089550917057
5652,4064.16451783385
5653,3819.542331775723
5654,4338.062515971558
5655,4420.175915917939
5656,4171.38870852798
5657,4633.1724075569855
5658,3864.180905452956
5659,3576.251670015579
5660,3638.0485767235054
5661,3530.921282360735
5662,3888.983816246364
5663,4208.524314124643
5664,4210.691496912862
5665,4160.90011112745
5666,4163.069088744924
5667,3699.8977342990747
5668,4322.366073604522
5669,4137.001664772951
5670,4193.7306354282355
5671,3672.2735063685295
5672,3937.8392009538657
5673,4430.342358514317
5674,4333.2574276490395
5675,4413.300488698307
5676,4434.521824356005
5677,4431.5848053911195
5678,4201.525922707154
5679,4269.1286696560455
5680,3877.177407442632
5681,4443.982270598921
5682,3506.335540538667
5683,3614.047957874436
5684,4047.9514809218826
5685,4137.262247348961
5686,3828.2854496990312
5687,4328.487406515775
5688,3892.1930898676032
5689,3896.9808614125704
5690,4370.636482352068
5691,3980.649385657839
5692,3810.4795389349574
5693,3801.373634257483
5694,3888.6717731960425
5695,4098.945794581887
5696,4155.587126745329
5697,3788.11300333345
5698,4695.873326063749
5699,4586.7132507354545
5700,3488.5627428716566
5701,3834.132430725027
5702,4042.2045125665522
5703,3842.5142962397385
5704,3916.2117531225203
5705,4256.528132113559
5706,4154.756514786155
5707,4207.218719690576
5708,3875.469167586507
5709,4490.62745264425
5710,4113.943648929284
5711,4226.424195300784
5712,4053.9501049511337
5713,4100.688005481055
5714,3683.7230721637548
5715,4381.195899367736
5716,3550.9576823401094
5717,4106.46214479046
5718,3706.3282378084145
5719,4118.3800329755595
5720,4698.821261467121
5721,4169.113541124559
5722,4042.5588834183714
5723,3763.674934274133
5724,3745.4207879704372
5725,3754.6849686023024
5726,3743.2635902781954
5727,3820.762154047264
5728,4348.153508168615
5729,4194.094910823991
5730,3959.6178110919773
5731,3936.295667482439
5732,4032.906112024406
5733,4023.2963138828236
5734,3972.5832445990873
5735,4221.817541825141
5736,4433.146898034092
5737,3774.488323390462
5738,3798.789259300115
5739,3968.45053199934
5740,3821.9832797271024
5741,4077.829812028459
5742,3638.9997747102084
5743,4209.8389169293705
5744,4028.9795791662173
5745,4514.54509060243
5746,3915.038071859098
5747,3478.4388708034094
5748,3909.121863073622
5749,3851.162857135192
5750,4428.840186801986
5751,3848.559394899071
5752,4030.827607643874
5753,4299.447879543626
5754,4159.194929083524
5755,4093.2580875111075
5756,3739.290644938534
5757,4028.1306900487125
5758,3693.024679067529
5759,4200.379836286616
5760,3868.6866532102417
5761,3825.411180146284
5762,3845.500818518696
5763,3859.5323036834334
5764,4429.632198955415
5765,3994.864793840174
5766,4031.7552750169225
5767,3698.589160962648
5768,4524.069295514708
5769,4164.565463006776
5770,4299.628316073494
5771,3799.2659233005857
5772,3715.2392682732407
5773,4340.957560248202
5774,4305.958165086822
5775,3946.7614526586394
5776,4057.2717810520016
5777,3917.727277075214
5778,3858.2791081524683
5779,4127.564977441887
5780,3730.8972695143607
5781,3550.566184140394
5782,4077.156176037814
5783,4125.186458301254
5784,3624.4519088198276
5785,3873.646943289933
5786,3786.6976686876587
5787,4192.877001143162
5788,4078.0084684955636
5789,4140.533890164028
5790,3526.9043696104964
5791,3946.9255897782286
5792,3949.229091742266
5793,4308.62529353168
5794,3789.7618362057633
5795,3844.210752998143
5796,3879.776576433553
5797,3869.894837367824
5798,3730.522816319868
5799,4269.585393162518
5800,4291.093155332308
5801,4030.452335546306
5802,3729.1430492486706
5803,4204.169763934233
5804,4240.55769389345
5805,3947.182795185182
5806,3732.761527094267
5807,3283.391617001216
5808,3611.045513144328
5809,4060.7422984884415
5810,4273.779483519111
5811,4287.559427876879
5812,3883.4064387382195
5813,3575.418217965961
5814,3300.335407275415
5815,4036.356054199199
5816,3841.7195984804507
5817,4251.844531888428
5818,4506.152385487545
5819,3782.0051534830436
5820,4424.806290354883
5821,3838.242258133039
5822,3920.078027799615
5823,3641.3677880363207
5824,3946.8855980760563
5825,4510.428460578338
5826,3676.0116966187475
5827,3884.344490683762
5828,3637.600662303677
5829,4145.906511751832
5830,4143.694796140769
5831,4043.3565500343357
5832,4208.685028774051
5833,4179.8027423406575
5834,3639.2174163433574
5835,4024.5517066115635
5836,4050.1447633956877
5837,4354.860768556841
5838,4590.92246287453
5839,3915.2667690545964
5840,3807.9747184256807
5841,3926.8005283390794
5842,3564.7267150802663
5843,3921.131692441255
5844,4267.159162272488
5845,3626.2992967255245
5846,4001.050959839385
5847,4497.855482642486
5848,3937.5818150246296
5849,3810.900658812863
5850,3902.776296607294
5851,4057.995744501357
5852,3720.397513052151
5853,3999.1292746618956
5854,4088.1921164165274
5855,3849.5863828111214
5856,4222.138041335338
5857,3984.9364264193505
5858,4172.555384827178
5859,3867.0624526078664
5860,3873.2785251881314
5861,3496.219834542995
5862,3933.059441237172
5863,4293.419846858722
5864,3986.30362735171
5865,3742.836795793116
5866,3876.1767168627157
5867,3815.720348544236
5868,3976.783734352302
5869,4056.375560991665
5870,4083.5848710415266
5871,3787.48604992732
5872,4430.64858033547
5873,3981.138574556757
5874,4107.989959574429
5875,3867.983867222033
5876,3743.4522790523242
5877,3697.9534526902776
5878,3643.1810960994258
5879,4254.7556499442035
5880,3911.767988192314
5881,4074.139021060268
5882,3865.8883396762303
5883,4350.101403878943
5884,3588.8046474784114
5885,3751.591721740475
5886,4149.842610453252
5887,3998.678400216518
5888,4033.103646147217
5889,3518.306465540356
5890,4148.952090474663
5891,4574.698260889298
5892,4090.223333591148
5893,4126.5669523565575
5894,4317.316966678161
5895,3851.6249161687597
5896,3552.598080144093
5897,3729.7111351600815
5898,4102.808461435938
5899,4088.513639922422
5900,3823.5213453023807
5901,3880.1650981206567
5902,3967.536999376835
5903,3765.808595067543
5904,3668.8983975686356
5905,4130.276885607329
5906,3913.2998877839646
5907,3999.109271221131
5908,4070.7790530918833
5909,3924.555329793221
5910,3871.7714284443036
5911,4095.5953963000547
5912,4109.625402240864
5913,3790.914067389035
5914,4044.3144042699523
5915,3759.1774648319406
5916,3894.1926698528832
5917,4615.752058186056
5918,3976.5887335311036
5919,4046.2977913096174
5920,4434.519503064515
5921,4068.208519594247
5922,4087.8636304933125
5923,4047.8377111565273
5924,3679.13392395791
5925,4353.218150133911
5926,3998.077722862631
5927,3948.0045784151466
5928,4325.692530811529
5929,4045.0859508590493
5930,4020.3235385700436
5931,3932.4611477513645
5932,3764.375050476009
5933,3791.34787172858
5934,3896.724829238658
5935,4197.784509576624
5936,4089.455249085103
5937,4295.576722858013
5938,3903.8672860412644
5939,4333.514250295198
5940,3670.790202640046
5941,4222.717253386728
5942,4097.257181562775
5943,3619.1225585739094
5944,3934.3058422618346
5945,3712.8314520000135
5946,3942.1580304103863
5947,3671.080464267973
5948,4402.040680898577
5949,4088.5626094271056
5950,3599.623852161095
5951,4136.019563851238
5952,4291.65679539697
5953,4133.274807278764
5954,4187.657575800162
5955,3512.748159773616
5956,4069.1237173678783
5957,4158.275908830115
5958,3920.3811703415513
5959,4149.068404702177
5960,3784.1890239998165
5961,4053.654585544863
5962,3858.428934690064
5963,4041.410319953822
5964,3848.587126252468
5965,3780.2134497416537
5966,4446.642478146694
5967,4058.951356137588
5968,4443.2992658796065
5969,4054.725776068826
5970,3620.4283534620345
5971,4041.633655762008
5972,4078.3329065769967
5973,3915.071741014834
5974,3780.5410402740654
5975,4138.773328681587
5976,3730.137946044939
5977,4126.475134842617
5978,3753.3923521937854
5979,4059.6413483898095
5980,3832.177620622869
5981,4201.635837161301
5982,3960.6845208135837
5983,3718.2181318556627
5984,4004.256746395615
5985,3965.284629026166
5986,3835.5633500972904
5987,4024.8614365643907
5988,3634.449892398431
5989,3726.8947873632483
5990,4440.708904145317
5991,4036.2189819533373
5992,3669.7999363275776
5993,4062.100810335942
5994,4402.966810467193
5995,3960.4563457838503
5996,3890.482207918696
5997,4155.865512762869
5998,4228.823028185587
5999,4049.653581674275
6000,3827.2994362559675
6001,4239.8345640433
6002,4371.3262419633875
6003,4163.517322117868
6004,3822.589025135706
6005,3850.7433668524736
6006,3933.2404977161486
6007,3520.0254860077594
6008,3637.2347562301798
6009,4346.97478538167
6010,4174.72500641686
6011,3918.323473783049
6012,4047.4103268653507
6013,3759.005266800147
6014,4042.467192847621
6015,4225.413004334614
6016,4029.7841678202103
6017,4014.471992684462
6018,3778.652102438858
6019,3756.4025178816814
6020,4134.685513684885
6021,4216.695828881752
6022,4315.740798947799
6023,4278.091676156655
6024,3960.496474519001
6025,3701.6798429390797
6026,3931.2359439621005
6027,3613.458690841303
6028,3767.6479354823377
6029,4311.673390430336
6030,3852.074859903578
6031,4186.234791041396
6032,4038.2187091411415
6033,3928.365750361957
6034,4519.301100926569
6035,4041.4336524395217
6036,4153.602535527785
6037,3920.1601016510485
6038,4002.5002648798118
6039,4063.331022196048
6040,3871.894627752893
6041,4208.355995173551
6042,4156.453028186902
6043,3759.147318594044
6044,3947.707816981223
6045,3898.3529623131544
6046,4086.332640080581
6047,4399.33865266373
6048,3510.9341025095923
6049,4451.8363720818525
6050,4254.74299107467
6051,4075.91158639094
6052,4193.494945502979
6053,4383.020270687806
6054,3455.8045783504117
6055,3888.6412689258755
6056,3923.781926787825
6057,3875.9787816978387
6058,4139.45483403737
6059,3656.4577614334153
6060,4076.619715348476
6061,4090.775374461742
6062,4423.887216440263
6063,3698.477708851029
6064,4329.201030495552
6065,3670.378557228416
6066,4230.456858028905
6067,3976.7907305914073
6068,4225.934458490734
6069,4471.388230113155
6070,4266.8435687466645
6071,4155.845250005241
6072,3850.8852049721554
6073,4460.483968232635
6074,3964.8830086766147
6075,3464.3191299107643
6076,3770.9102908896216
6077,4069.913331221919
6078,3991.630245934396
6079,4269.710981028338
6080,4074.117431305981
6081,3608.5622379834117
6082,3997.525268378781
6083,3879.716056338042
6084,4179.0099735115555
6085,3878.1730088433105
6086,4232.1200436784675
6087,4280.409114588841
6088,4095.0906834703937
6089,3989.8605991625095
6090,4210.189452643273
6091,3511.84896133543
6092,4412.6713503162755
6093,3970.157076487684
6094,3946.296616232266
6095,4219.304897930272
6096,4416.833634727117
6097,4008.808293389069
6098,3810.742944539284
6099,4217.614649860274
6100,4123.107967490553
6101,4000.6629974499947
6102,4275.55114213534
6103,4281.851163711997
6104,3927.4365548377505
6105,4321.602609612061
6106,4203.263367660441
6107,4054.1933043065446
6108,3830.078369881242
6109,3735.9142856714197
6110,3972.6019618676883
6111,3758.222452579446
6112,4357.847386918747
6113,3953.5230634048758
6114,4145.583040942056
6115,4107.217128102331
6116,4095.600790313324
6117,4189.118993216816
6118,4146.013579444541
6119,4334.700734615084
6120,3847.5847504086896
6121,3733.2097844794034
6122,4046.9546971774835
6123,3938.530547648049
6124,4268.705076774805
6125,4566.018570171913
6126,4190.156316824868
6127,3994.8537460031685
6128,3662.2788992967276
6129,4058.5393802241556
6130,4060.482374705055
6131,3962.722282651259
6132,3700.466814175388
6133,4234.432923976844
6134,4088.828934519839
6135,4079.934782892095
6136,3820.9382817197343
6137,3692.5670440557187
6138,3848.723063258497
6139,4097.008982995547
6140,4035.649129708944
6141,3595.057631300405
6142,3812.261648033701
6143,3979.3830878713857
6144,4100.135491811455
6145,3762.293477774378
6146,4153.218781167037
6147,3765.8768732202516
6148,4183.533801334156
6149,3798.7713354861053
6150,3779.441305049657
6151,3508.918326352262
6152,3977.3198708386153
6153,4094.2028831377684
6154,4325.878161226171
6155,4106.314099745471
6156,4462.583983309528
6157,3997.290420303648
6158,3857.4809780175897
6159,4046.642610912135
6160,4010.345481515462
6161,4220.3791985168045
6162,4136.630143523083
6163,4069.897683954404
6164,3554.2261501076937
6165,3742.4976394501673
6166,3885.630625681108
6167,4249.085419563027
6168,3920.8669349051343
6169,4111.358209326518
6170,3848.4921323009894
6171,4379.149663074305
6172,3797.797260428555
6173,3866.3234016368388
6174,4158.262814283267
6175,3748.0823829831998
6176,4249.585662470676
6177,4039.867737086359
6178,3819.999290003205
6179,4196.344013503496
6180,3859.2036402420417
6181,4567.072351202788
6182,4464.14079408998
6183,4306.359982650186
6184,3812.9312607679553
6185,4230.4982025910285
6186,4153.830847060863
6187,3859.7662806683134
6188,4004.117482338315
6189,3859.166088765379
6190,4259.997034261354
6191,4011.839726178492
6192,3883.9345262929664
6193,4042.525981298124
6194,3569.782984898313
6195,3826.006975706802
6196,4102.220542222442
6197,3864.719392593162
6198,3755.1785635976826
6199,4012.1408641052776
6200,4056.43537802682
6201,3764.226443349597
6202,4321.14614037774
6203,4096.492179239442
6204,4368.3747558689065
6205,3952.276571665777
6206,3645.037009595483
6207,3686.517034151033
6208,4152.147231675835
6209,4374.080322802503
6210,3764.5913451416145
6211,3976.3767994576997
6212,4002.7703831697145
6213,3672.418220043576
6214,4252.887637897598
6215,3875.4030810845316
6216,4213.102313321988
6217,3954.1104618711915
6218,3774.7500557200547
6219,4130.420053541375
6220,4213.842294922415
6221,3873.3846036649093
6222,3550.472111413912
6223,3635.8861138047846
6224,3905.585265933518
6225,4158.713196850304
6226,3839.51250502941
6227,3740.3592521201676
6228,4172.921802828979
6229,3705.480940065685
6230,4153.176727308845
6231,3830.6053811334755
6232,4095.2775335574343
6233,4495.304887371177
6234,3450.3271883094317
6235,4042.536002347494
6236,4126.333369335891
6237,3868.7763021171822
6238,3761.1629107635895
6239,3941.5806290249784
6240,3654.673374922574
6241,4016.6598041526945
6242,4193.897796485426
6243,3980.7066536652746
6244,4018.147581676174
6245,4110.247289044413
6246,3760.5802536178426
6247,3939.183266683226
6248,4183.912867217559
6249,4069.9310669639453
6250,3573.6274349154683
6251,3833.7009008320156
6252,4204.745757044142
6253,4161.750369332473
6254,4292.581530712513
6255,3762.816219255431
6256,3598.7636588674873
6257,4633.558137405712
6258,3978.1443581984204
6259,3762.2182895657675
6260,3852.840820265683
6261,4087.7489403632953
6262,4470.949086432943
6263,4273.818989509756
6264,4208.177202020326
6265,4047.870859626728
6266,4140.994543746342
6267,3737.1330025807943
6268,3378.4687703955806
6269,3831.1946739567056
6270,3831.8978577206917
6271,3600.5635982225886
6272,4372.1523378597285
6273,3981.147638869804
6274,4203.747146097131
6275,4016.0806846541673
6276,4427.431652097599
6277,3816.826886335588
6278,3899.67640187421
6279,3796.2770491655433
6280,3684.7081577134722
6281,3882.5354058765715
